booking_id,propeHRTy_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
May112214261HRT16,14261,07/05/22,11/05/22,12/05/22,3,HRT1,others,,Checked Out,10725,10725
May112214261HRT17,14261,07/05/22,11/05/22,16/05/22,4,HRT1,Makeyourtrip,,Cancelled,11700,4680
May112214261HRT18,14261,07/05/22,11/05/22,12/05/22,4,HRT1,Travelex,,Checked Out,11700,11700
May112214261HRT19,14261,06/05/22,11/05/22,12/05/22,2,HRT1,direct offline,2,Checked Out,9750,9750
May112214261HRT110,14261,05/05/22,11/05/22,12/05/22,2,HRT1,Travelex,,Checked Out,9750,9750
May112214261HRT111,14261,07/05/22,11/05/22,13/05/22,2,HRT1,Makeyourtrip,,Checked Out,9750,9750
May112214261HRT112,14261,08/05/22,11/05/22,15/05/22,3,HRT1,gotrip,,Cancelled,10725,4290
May112214261HRT113,14261,08/05/22,11/05/22,14/05/22,4,HRT1,direct offline,,Checked Out,11700,11700
May112214261HRT114,14261,06/05/22,11/05/22,16/05/22,1,HRT1,others,,Cancelled,9750,3900
May112214261HRT115,14261,06/05/22,11/05/22,13/05/22,2,HRT1,Booker,,Cancelled,9750,3900
May112214261HRT116,14261,09/05/22,11/05/22,12/05/22,1,HRT1,direct online,,Checked Out,9750,9750
May112214261HRT117,14261,08/05/22,11/05/22,12/05/22,2,HRT1,Makeyourtrip,3,Checked Out,9750,9750
May112214261HRT118,14261,07/05/22,11/05/22,12/05/22,2,HRT1,others,3,Checked Out,9750,9750
May112214261HRT21,14261,08/05/22,11/05/22,12/05/22,1,HRT2,Makeyourtrip,2,Checked Out,13500,13500
May112214261HRT22,14261,07/05/22,11/05/22,13/05/22,2,HRT2,others,,Cancelled,13500,5400
May112214261HRT23,14261,06/05/22,11/05/22,12/05/22,1,HRT2,others,,Cancelled,13500,5400
May112214261HRT24,14261,09/05/22,11/05/22,12/05/22,1,HRT2,others,3,Checked Out,13500,13500
May112214261HRT25,14261,04/05/22,11/05/22,13/05/22,2,HRT2,Makeyourtrip,3,Checked Out,13500,13500
May112214261HRT26,14261,06/05/22,11/05/22,14/05/22,3,HRT2,others,3,Checked Out,14850,14850
May112214261HRT27,14261,10/05/22,11/05/22,15/05/22,2,HRT2,others,,Cancelled,13500,5400
May112214261HRT28,14261,08/05/22,11/05/22,16/05/22,4,HRT2,Makeyourtrip,2,Checked Out,16200,16200
May112214261HRT29,14261,10/05/22,11/05/22,15/05/22,2,HRT2,Booker,,Cancelled,13500,5400
May112214261HRT210,14261,09/05/22,11/05/22,12/05/22,1,HRT2,direct offline,,Checked Out,13500,13500
May112214261HRT211,14261,06/05/22,11/05/22,16/05/22,1,HRT2,Booker,4,Checked Out,13500,13500
May112214261HRT212,14261,09/05/22,11/05/22,12/05/22,4,HRT2,Makeyourtrip,,Checked Out,16200,16200
May112214261HRT213,14261,08/05/22,11/05/22,16/05/22,2,HRT2,Booker,,No Show,13500,13500
May112214261HRT214,14261,20/04/22,11/05/22,16/05/22,1,HRT2,others,3,Checked Out,13500,13500
May112214261HRT215,14261,08/05/22,11/05/22,16/05/22,2,HRT2,others,3,Checked Out,13500,13500
May112214261HRT216,14261,06/05/22,11/05/22,12/05/22,2,HRT2,gotrip,,Cancelled,13500,5400
May112214261HRT217,14261,09/05/22,11/05/22,12/05/22,2,HRT2,Booker,,Cancelled,13500,5400
May112214261HRT218,14261,05/05/22,11/05/22,16/05/22,2,HRT2,others,,No Show,13500,13500
May112214261HRT219,14261,11/05/22,11/05/22,17/05/22,1,HRT2,gotrip,3,Checked Out,13500,13500
May112214261HRT220,14261,05/05/22,11/05/22,17/05/22,2,HRT2,Travelex,,Checked Out,13500,13500
May112214261HRT221,14261,06/05/22,11/05/22,13/05/22,1,HRT2,Makeyourtrip,,Cancelled,13500,5400
May112214261HRT222,14261,06/05/22,11/05/22,17/05/22,4,HRT2,Makeyourtrip,3,Checked Out,16200,16200
May112214261HRT31,14261,17/04/22,11/05/22,13/05/22,1,HRT3,Makeyourtrip,,Cancelled,18000,7200
May112214261HRT32,14261,08/05/22,11/05/22,12/05/22,6,HRT3,Makeyourtrip,,Cancelled,25200,10080
May112214261HRT33,14261,04/05/22,11/05/22,13/05/22,6,HRT3,others,4,Checked Out,25200,25200
May112214261HRT34,14261,05/05/22,11/05/22,13/05/22,4,HRT3,direct offline,3,Checked Out,21600,21600
May112214261HRT35,14261,20/04/22,11/05/22,14/05/22,4,HRT3,others,,Checked Out,21600,21600
May112214261HRT36,14261,06/05/22,11/05/22,15/05/22,2,HRT3,Booker,,No Show,18000,18000
May112214261HRT37,14261,08/05/22,11/05/22,13/05/22,2,HRT3,Booker,,Checked Out,18000,18000
May112214261HRT38,14261,06/05/22,11/05/22,15/05/22,4,HRT3,Travelex,1,Checked Out,21600,21600
May112214261HRT39,14261,08/05/22,11/05/22,17/05/22,2,HRT3,others,,Checked Out,18000,18000
May112214261HRT310,14261,06/05/22,11/05/22,17/05/22,1,HRT3,gotrip,,Checked Out,18000,18000
May112214261HRT311,14261,10/05/22,11/05/22,16/05/22,3,HRT3,Booker,,Checked Out,19800,19800
May112214261HRT312,14261,08/05/22,11/05/22,12/05/22,3,HRT3,Makeyourtrip,,Cancelled,19800,7920
May112214261HRT313,14261,06/05/22,11/05/22,12/05/22,2,HRT3,others,3,Checked Out,18000,18000
May112214261HRT314,14261,09/05/22,11/05/22,16/05/22,2,HRT3,gotrip,,Checked Out,18000,18000
May112214261HRT315,14261,06/05/22,11/05/22,16/05/22,2,HRT3,others,2,Checked Out,18000,18000
May112214261HRT41,14261,06/05/22,11/05/22,16/05/22,6,HRT4,Booker,3,Checked Out,39900,39900
May112214261HRT42,14261,07/05/22,11/05/22,13/05/22,2,HRT4,others,3,Checked Out,28500,28500
May112214261HRT43,14261,07/05/22,11/05/22,15/05/22,4,HRT4,Booker,2,Checked Out,34200,34200
May112214261HRT44,14261,07/05/22,11/05/22,12/05/22,2,HRT4,gotrip,,Cancelled,28500,11400
May112214262HRT11,14262,10/05/22,11/05/22,12/05/22,2,HRT1,direct offline,,Cancelled,9750,3900
May112214262HRT12,14262,09/05/22,11/05/22,16/05/22,3,HRT1,Travelex,3,Checked Out,10725,10725
May112214262HRT13,14262,10/05/22,11/05/22,12/05/22,1,HRT1,Makeyourtrip,,Checked Out,9750,9750
May112214262HRT14,14262,07/05/22,11/05/22,15/05/22,2,HRT1,gotrip,5,Checked Out,9750,9750
May112214262HRT15,14262,09/05/22,11/05/22,12/05/22,2,HRT1,direct online,,Checked Out,9750,9750
May112214262HRT16,14262,10/05/22,11/05/22,17/05/22,2,HRT1,others,,Checked Out,9750,9750
May112214262HRT17,14262,07/05/22,11/05/22,12/05/22,2,HRT1,Makeyourtrip,5,Checked Out,9750,9750
May112214262HRT18,14262,08/05/22,11/05/22,17/05/22,3,HRT1,others,,Cancelled,10725,4290
May112214262HRT19,14262,09/05/22,11/05/22,16/05/22,2,HRT1,others,,Checked Out,9750,9750
May112214262HRT110,14262,10/05/22,11/05/22,12/05/22,3,HRT1,others,,Checked Out,10725,10725
May112214262HRT111,14262,07/05/22,11/05/22,14/05/22,4,HRT1,others,5,Checked Out,11700,11700
May112214262HRT112,14262,09/05/22,11/05/22,16/05/22,1,HRT1,direct offline,,Cancelled,9750,3900
May112214262HRT113,14262,05/05/22,11/05/22,12/05/22,3,HRT1,Travelex,,Checked Out,10725,10725
May112214262HRT114,14262,20/04/22,11/05/22,13/05/22,2,HRT1,direct offline,3,Checked Out,9750,9750
May112214262HRT115,14262,07/05/22,11/05/22,17/05/22,3,HRT1,Travelex,5,Checked Out,10725,10725
May112214262HRT116,14262,08/05/22,11/05/22,13/05/22,4,HRT1,Booker,5,Checked Out,11700,11700
May112214262HRT117,14262,07/05/22,11/05/22,12/05/22,3,HRT1,direct offline,,Cancelled,10725,4290
May112214262HRT118,14262,10/05/22,11/05/22,12/05/22,2,HRT1,Makeyourtrip,,Checked Out,9750,9750
May112214262HRT119,14262,08/05/22,11/05/22,17/05/22,1,HRT1,Booker,,No Show,9750,9750
May112214262HRT120,14262,08/05/22,11/05/22,16/05/22,2,HRT1,gotrip,,Checked Out,9750,9750
May112214262HRT121,14262,10/05/22,11/05/22,14/05/22,2,HRT1,others,,Checked Out,9750,9750
May112214262HRT21,14262,08/05/22,11/05/22,17/05/22,2,HRT2,others,4,Checked Out,13500,13500
May112214262HRT22,14262,09/05/22,11/05/22,14/05/22,1,HRT2,others,5,Checked Out,13500,13500
May112214262HRT23,14262,05/05/22,11/05/22,17/05/22,2,HRT2,gotrip,,Checked Out,13500,13500
May112214262HRT24,14262,09/05/22,11/05/22,15/05/22,2,HRT2,Makeyourtrip,,Cancelled,13500,5400
May112214262HRT25,14262,05/05/22,11/05/22,12/05/22,2,HRT2,direct online,5,Checked Out,13500,13500
May112214262HRT26,14262,08/05/22,11/05/22,16/05/22,4,HRT2,others,2,Checked Out,16200,16200
May112214262HRT27,14262,04/05/22,11/05/22,12/05/22,4,HRT2,direct online,5,Checked Out,16200,16200
May112214262HRT28,14262,09/05/22,11/05/22,12/05/22,2,HRT2,Makeyourtrip,5,Checked Out,13500,13500
May112214262HRT29,14262,08/05/22,11/05/22,12/05/22,4,HRT2,direct offline,,Checked Out,16200,16200
May112214262HRT210,14262,20/04/22,11/05/22,12/05/22,4,HRT2,gotrip,,Cancelled,16200,6480
May112214262HRT211,14262,08/05/22,11/05/22,12/05/22,2,HRT2,Makeyourtrip,,Cancelled,13500,5400
May112214262HRT212,14262,08/05/22,11/05/22,16/05/22,4,HRT2,others,5,Checked Out,16200,16200
May112214262HRT213,14262,07/05/22,11/05/22,13/05/22,2,HRT2,direct online,,Checked Out,13500,13500
May112214262HRT214,14262,06/05/22,11/05/22,17/05/22,2,HRT2,Makeyourtrip,,Checked Out,13500,13500
May112214262HRT31,14262,08/05/22,11/05/22,12/05/22,2,HRT3,direct online,,Checked Out,18000,18000
May112214262HRT32,14262,05/05/22,11/05/22,12/05/22,3,HRT3,Booker,,Checked Out,19800,19800
May112214262HRT33,14262,10/05/22,11/05/22,13/05/22,4,HRT3,others,5,Checked Out,21600,21600
May112214262HRT34,14262,08/05/22,11/05/22,12/05/22,2,HRT3,direct online,,Cancelled,18000,7200
May112214262HRT35,14262,06/05/22,11/05/22,13/05/22,2,HRT3,others,,Cancelled,18000,7200
May112214262HRT36,14262,17/04/22,11/05/22,12/05/22,2,HRT3,Makeyourtrip,,Cancelled,18000,7200
May112214262HRT37,14262,09/05/22,11/05/22,12/05/22,1,HRT3,Booker,5,Checked Out,18000,18000
May112214262HRT38,14262,08/05/22,11/05/22,12/05/22,2,HRT3,others,3,Checked Out,18000,18000
May112214262HRT39,14262,09/05/22,11/05/22,12/05/22,2,HRT3,others,,Cancelled,18000,7200
May112214262HRT310,14262,08/05/22,11/05/22,17/05/22,2,HRT3,gotrip,,Cancelled,18000,7200
May112214262HRT311,14262,07/05/22,11/05/22,17/05/22,3,HRT3,Travelex,,Checked Out,19800,19800
May112214262HRT312,14262,20/04/22,11/05/22,13/05/22,4,HRT3,others,,Checked Out,21600,21600
May112214262HRT313,14262,07/05/22,11/05/22,17/05/22,3,HRT3,Makeyourtrip,,Checked Out,19800,19800
May112214262HRT314,14262,08/05/22,11/05/22,17/05/22,2,HRT3,others,,Cancelled,18000,7200
May112214262HRT315,14262,10/05/22,11/05/22,17/05/22,3,HRT3,others,5,Checked Out,19800,19800
May112214262HRT316,14262,06/05/22,11/05/22,14/05/22,2,HRT3,Travelex,,Checked Out,18000,18000
May112214262HRT317,14262,06/05/22,11/05/22,12/05/22,4,HRT3,Booker,,Cancelled,21600,8640
May112214262HRT318,14262,08/05/22,11/05/22,17/05/22,3,HRT3,others,,Checked Out,19800,19800
May112214262HRT41,14262,08/05/22,11/05/22,12/05/22,2,HRT4,direct online,,Checked Out,28500,28500
May112214262HRT42,14262,08/05/22,11/05/22,13/05/22,2,HRT4,Booker,,Checked Out,28500,28500
May112214262HRT43,14262,09/05/22,11/05/22,12/05/22,2,HRT4,others,5,Checked Out,28500,28500
May112214262HRT44,14262,07/05/22,11/05/22,17/05/22,3,HRT4,Makeyourtrip,4,Checked Out,31350,31350
May112214262HRT45,14262,08/05/22,11/05/22,17/05/22,3,HRT4,direct online,4,Checked Out,31350,31350
May112214262HRT46,14262,07/05/22,11/05/22,16/05/22,2,HRT4,Makeyourtrip,,Cancelled,28500,11400
May112214262HRT47,14262,08/05/22,11/05/22,17/05/22,2,HRT4,Makeyourtrip,,Cancelled,28500,11400
May112214262HRT48,14262,08/05/22,11/05/22,17/05/22,2,HRT4,others,5,Checked Out,28500,28500
May112214262HRT49,14262,09/05/22,11/05/22,14/05/22,2,HRT4,others,,Checked Out,28500,28500
May112214263HRT11,14263,10/05/22,11/05/22,12/05/22,2,HRT1,others,,No Show,9750,9750
May112214263HRT12,14263,06/05/22,11/05/22,12/05/22,1,HRT1,direct online,,No Show,9750,9750
May112214263HRT13,14263,06/05/22,11/05/22,12/05/22,1,HRT1,others,,Cancelled,9750,3900
May112214263HRT14,14263,08/05/22,11/05/22,12/05/22,1,HRT1,Makeyourtrip,3,Checked Out,9750,9750
May112214263HRT15,14263,11/05/22,11/05/22,12/05/22,1,HRT1,others,,Checked Out,9750,9750
May112214263HRT16,14263,10/05/22,11/05/22,12/05/22,2,HRT1,Makeyourtrip,4,Checked Out,9750,9750
May112214263HRT17,14263,09/05/22,11/05/22,13/05/22,4,HRT1,others,3,Checked Out,11700,11700
May112214263HRT18,14263,09/05/22,11/05/22,14/05/22,1,HRT1,others,,Cancelled,9750,3900
May112214263HRT19,14263,10/05/22,11/05/22,12/05/22,1,HRT1,others,,Checked Out,9750,9750
May112214263HRT110,14263,11/05/22,11/05/22,12/05/22,1,HRT1,Makeyourtrip,,Checked Out,9750,9750
May112214263HRT111,14263,11/05/22,11/05/22,12/05/22,1,HRT1,Makeyourtrip,,Cancelled,9750,3900
May112214263HRT112,14263,10/05/22,11/05/22,12/05/22,1,HRT1,Makeyourtrip,,Checked Out,9750,9750
May112214263HRT113,14263,11/05/22,11/05/22,12/05/22,1,HRT1,Makeyourtrip,,Cancelled,9750,3900
May112214263HRT114,14263,10/05/22,11/05/22,13/05/22,1,HRT1,gotrip,3,Checked Out,9750,9750
May112214263HRT115,14263,08/05/22,11/05/22,12/05/22,1,HRT1,Booker,,Checked Out,9750,9750
May112214263HRT21,14263,05/05/22,11/05/22,16/05/22,1,HRT2,others,3,Checked Out,13500,13500
May112214263HRT22,14263,09/05/22,11/05/22,14/05/22,1,HRT2,others,,No Show,13500,13500
May112214263HRT23,14263,09/05/22,11/05/22,13/05/22,1,HRT2,Booker,3,Checked Out,13500,13500
May112214263HRT24,14263,11/05/22,11/05/22,17/05/22,1,HRT2,others,,Checked Out,13500,13500
May112214263HRT25,14263,21/04/22,11/05/22,12/05/22,4,HRT2,others,,Checked Out,16200,16200
May112214263HRT26,14263,11/05/22,11/05/22,15/05/22,4,HRT2,gotrip,,Checked Out,16200,16200
May112214263HRT27,14263,10/05/22,11/05/22,12/05/22,4,HRT2,others,,Cancelled,16200,6480
May112214263HRT28,14263,08/05/22,11/05/22,12/05/22,2,HRT2,Travelex,,Checked Out,13500,13500
May112214263HRT29,14263,08/05/22,11/05/22,12/05/22,1,HRT2,others,3,Checked Out,13500,13500
May112214263HRT210,14263,11/05/22,11/05/22,14/05/22,1,HRT2,others,,No Show,13500,13500
May112214263HRT211,14263,11/05/22,11/05/22,12/05/22,1,HRT2,others,,Checked Out,13500,13500
May112214263HRT212,14263,07/05/22,11/05/22,15/05/22,3,HRT2,gotrip,5,Checked Out,14850,14850
May112214263HRT213,14263,11/05/22,11/05/22,17/05/22,2,HRT2,gotrip,4,Checked Out,13500,13500
May112214263HRT214,14263,10/05/22,11/05/22,13/05/22,4,HRT2,gotrip,,Cancelled,16200,6480
May112214263HRT215,14263,08/05/22,11/05/22,13/05/22,1,HRT2,direct online,,Checked Out,13500,13500
May112214263HRT216,14263,09/05/22,11/05/22,12/05/22,1,HRT2,others,,Cancelled,13500,5400
May112214263HRT217,14263,09/05/22,11/05/22,12/05/22,4,HRT2,Makeyourtrip,3,Checked Out,16200,16200
May112214263HRT218,14263,11/05/22,11/05/22,12/05/22,1,HRT2,direct offline,3,Checked Out,13500,13500
May112214263HRT219,14263,21/04/22,11/05/22,12/05/22,1,HRT2,Booker,,Checked Out,13500,13500
May112214263HRT220,14263,11/05/22,11/05/22,12/05/22,1,HRT2,others,3,Checked Out,13500,13500
May112214263HRT221,14263,08/05/22,11/05/22,14/05/22,1,HRT2,direct offline,3,Checked Out,13500,13500
May112214263HRT222,14263,10/05/22,11/05/22,12/05/22,1,HRT2,gotrip,1,Checked Out,13500,13500
May112214263HRT223,14263,11/05/22,11/05/22,16/05/22,2,HRT2,Makeyourtrip,3,Checked Out,13500,13500
May112214263HRT31,14263,10/05/22,11/05/22,12/05/22,2,HRT3,Makeyourtrip,,Checked Out,18000,18000
May112214263HRT32,14263,11/05/22,11/05/22,12/05/22,1,HRT3,gotrip,1,Checked Out,18000,18000
May112214263HRT33,14263,08/05/22,11/05/22,12/05/22,2,HRT3,Makeyourtrip,4,Checked Out,18000,18000
May112214263HRT34,14263,11/05/22,11/05/22,14/05/22,1,HRT3,direct offline,3,Checked Out,18000,18000
May112214263HRT35,14263,11/05/22,11/05/22,12/05/22,1,HRT3,others,3,Checked Out,18000,18000
May112214263HRT36,14263,10/05/22,11/05/22,12/05/22,1,HRT3,others,4,Checked Out,18000,18000
May112214263HRT37,14263,08/05/22,11/05/22,13/05/22,2,HRT3,Booker,3,Checked Out,18000,18000
May112214263HRT38,14263,10/05/22,11/05/22,12/05/22,3,HRT3,Travelex,,Cancelled,19800,7920
May112214263HRT39,14263,10/05/22,11/05/22,12/05/22,2,HRT3,gotrip,,Cancelled,18000,7200
May112214263HRT310,14263,11/05/22,11/05/22,12/05/22,2,HRT3,gotrip,,Checked Out,18000,18000
May112214263HRT311,14263,08/05/22,11/05/22,12/05/22,2,HRT3,gotrip,3,Checked Out,18000,18000
May112214263HRT312,14263,11/05/22,11/05/22,12/05/22,1,HRT3,Makeyourtrip,2,Checked Out,18000,18000
May112214263HRT313,14263,08/05/22,11/05/22,13/05/22,1,HRT3,others,1,Checked Out,18000,18000
May112214263HRT314,14263,11/05/22,11/05/22,12/05/22,1,HRT3,Makeyourtrip,,Cancelled,18000,7200
May112214263HRT315,14263,09/05/22,11/05/22,12/05/22,1,HRT3,gotrip,,Cancelled,18000,7200
May112214263HRT316,14263,11/05/22,11/05/22,13/05/22,4,HRT3,Booker,,Checked Out,21600,21600
May112214263HRT41,14263,11/05/22,11/05/22,12/05/22,2,HRT4,others,,Cancelled,28500,11400
May112214263HRT42,14263,11/05/22,11/05/22,12/05/22,1,HRT4,Travelex,,Checked Out,28500,28500
May112214263HRT43,14263,05/05/22,11/05/22,13/05/22,1,HRT4,direct online,,Checked Out,28500,28500
May112212264HRT11,12264,10/05/22,11/05/22,12/05/22,4,HRT1,direct online,1,Checked Out,13260,13260
May112212264HRT12,12264,11/05/22,11/05/22,15/05/22,1,HRT1,others,4,Checked Out,11050,11050
May112212264HRT13,12264,10/05/22,11/05/22,14/05/22,1,HRT1,others,,Checked Out,11050,11050
May112212264HRT14,12264,09/05/22,11/05/22,12/05/22,1,HRT1,others,1,Checked Out,11050,11050
May112212264HRT15,12264,09/05/22,11/05/22,12/05/22,1,HRT1,direct online,,No Show,11050,11050
May112212264HRT16,12264,11/05/22,11/05/22,12/05/22,1,HRT1,others,,Checked Out,11050,11050
May112212264HRT17,12264,11/05/22,11/05/22,14/05/22,3,HRT1,Makeyourtrip,,Checked Out,12155,12155
May112212264HRT21,12264,10/05/22,11/05/22,12/05/22,1,HRT2,Travelex,,No Show,15300,15300
May112212264HRT22,12264,09/05/22,11/05/22,12/05/22,1,HRT2,others,1,Checked Out,15300,15300
May112212264HRT23,12264,08/05/22,11/05/22,12/05/22,1,HRT2,Makeyourtrip,,Checked Out,15300,15300
May112212264HRT24,12264,08/05/22,11/05/22,13/05/22,1,HRT2,Booker,,Checked Out,15300,15300
May112212264HRT25,12264,07/05/22,11/05/22,13/05/22,1,HRT2,others,,Checked Out,15300,15300
May112212264HRT26,12264,10/05/22,11/05/22,13/05/22,4,HRT2,Makeyourtrip,3,Checked Out,18360,18360
May112212264HRT27,12264,06/05/22,11/05/22,14/05/22,1,HRT2,Makeyourtrip,1,Checked Out,15300,15300
May112212264HRT28,12264,10/05/22,11/05/22,12/05/22,1,HRT2,direct online,5,Checked Out,15300,15300
May112212264HRT29,12264,20/04/22,11/05/22,12/05/22,1,HRT2,gotrip,,Checked Out,15300,15300
May112212264HRT210,12264,11/05/22,11/05/22,12/05/22,1,HRT2,Makeyourtrip,2,Checked Out,15300,15300
May112212264HRT211,12264,09/05/22,11/05/22,12/05/22,1,HRT2,gotrip,,Cancelled,15300,6120
May112212264HRT212,12264,10/05/22,11/05/22,12/05/22,1,HRT2,others,,Checked Out,15300,15300
May112212264HRT213,12264,11/05/22,11/05/22,16/05/22,1,HRT2,gotrip,2,Checked Out,15300,15300
May112212264HRT214,12264,11/05/22,11/05/22,12/05/22,4,HRT2,gotrip,,Cancelled,18360,7344
May112212264HRT215,12264,11/05/22,11/05/22,16/05/22,2,HRT2,gotrip,2,Checked Out,15300,15300
May112212264HRT216,12264,07/05/22,11/05/22,12/05/22,2,HRT2,others,,Checked Out,15300,15300
May112212264HRT217,12264,11/05/22,11/05/22,14/05/22,1,HRT2,direct online,2,Checked Out,15300,15300
May112212264HRT218,12264,11/05/22,11/05/22,12/05/22,1,HRT2,Makeyourtrip,1,Checked Out,15300,15300
May112212264HRT219,12264,21/04/22,11/05/22,12/05/22,2,HRT2,others,4,Checked Out,15300,15300
May112212264HRT31,12264,08/05/22,11/05/22,12/05/22,1,HRT3,Makeyourtrip,,Cancelled,20400,8160
May112212264HRT32,12264,11/05/22,11/05/22,12/05/22,1,HRT3,others,3,Checked Out,20400,20400
May112212264HRT33,12264,11/05/22,11/05/22,12/05/22,1,HRT3,others,,Checked Out,20400,20400
May112212264HRT34,12264,11/05/22,11/05/22,15/05/22,5,HRT3,others,,Checked Out,26520,26520
May112212264HRT35,12264,11/05/22,11/05/22,12/05/22,1,HRT3,others,,Checked Out,20400,20400
May112212264HRT36,12264,11/05/22,11/05/22,12/05/22,1,HRT3,Makeyourtrip,,Cancelled,20400,8160
May112212264HRT37,12264,06/05/22,11/05/22,12/05/22,2,HRT3,Booker,2,Checked Out,20400,20400
May112212264HRT38,12264,09/05/22,11/05/22,12/05/22,1,HRT3,gotrip,,Cancelled,20400,8160
May112212264HRT39,12264,20/04/22,11/05/22,12/05/22,1,HRT3,gotrip,2,Checked Out,20400,20400
May112212264HRT41,12264,10/05/22,11/05/22,12/05/22,1,HRT4,gotrip,3,Checked Out,32300,32300
May112212264HRT42,12264,10/05/22,11/05/22,13/05/22,5,HRT4,Booker,,Cancelled,41990,16796
May112212264HRT43,12264,11/05/22,11/05/22,12/05/22,1,HRT4,others,,Checked Out,32300,32300
May112212264HRT44,12264,09/05/22,11/05/22,14/05/22,1,HRT4,gotrip,,Cancelled,32300,12920
May112212264HRT45,12264,06/05/22,11/05/22,13/05/22,3,HRT4,others,,Checked Out,35530,35530
May112212264HRT46,12264,04/05/22,11/05/22,14/05/22,1,HRT4,others,,No Show,32300,32300
May112212264HRT47,12264,21/04/22,11/05/22,12/05/22,2,HRT4,Makeyourtrip,1,Checked Out,32300,32300
May112212264HRT48,12264,07/05/22,11/05/22,12/05/22,2,HRT4,Travelex,,Cancelled,32300,12920
May122211258HRT11,11258,06/05/22,12/05/22,13/05/22,2,HRT1,Travelex,,Cancelled,9100,3640
May122211258HRT12,11258,07/05/22,12/05/22,14/05/22,2,HRT1,others,2,Checked Out,9100,9100
May122211258HRT13,11258,07/05/22,12/05/22,17/05/22,4,HRT1,direct online,5,Checked Out,10920,10920
May122211258HRT14,11258,11/05/22,12/05/22,16/05/22,2,HRT1,others,5,Checked Out,9100,9100
May122211258HRT15,11258,07/05/22,12/05/22,17/05/22,4,HRT1,Makeyourtrip,,Cancelled,10920,4368
May122211258HRT16,11258,09/05/22,12/05/22,15/05/22,3,HRT1,others,,Checked Out,10010,10010
May122211258HRT17,11258,08/05/22,12/05/22,13/05/22,2,HRT1,Makeyourtrip,,Cancelled,9100,3640
May122211258HRT18,11258,12/05/22,12/05/22,14/05/22,3,HRT1,others,,Cancelled,10010,4004
May122211258HRT19,11258,21/04/22,12/05/22,13/05/22,2,HRT1,others,,Cancelled,9100,3640
May122211258HRT110,11258,08/05/22,12/05/22,14/05/22,2,HRT1,direct online,,Cancelled,9100,3640
May122211258HRT111,11258,07/05/22,12/05/22,13/05/22,1,HRT1,direct offline,,Cancelled,9100,3640
May122211258HRT21,11258,07/05/22,12/05/22,14/05/22,2,HRT2,direct online,,Cancelled,12600,5040
May122211258HRT22,11258,09/05/22,12/05/22,13/05/22,3,HRT2,others,,Checked Out,13860,13860
May122211258HRT23,11258,06/05/22,12/05/22,13/05/22,2,HRT2,Makeyourtrip,4,Checked Out,12600,12600
May122211258HRT24,11258,06/05/22,12/05/22,13/05/22,2,HRT2,others,5,Checked Out,12600,12600
May122211258HRT25,11258,09/05/22,12/05/22,16/05/22,3,HRT2,Booker,5,Checked Out,13860,13860
